,player_name,player_id,season,season_type,team,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
456,Derrick Jones Jr.,jonesde02,2022,PO,CHI,125,59,-4.897765640924417,-5.967458907196955,-10.86522454812137,-8.37504743898982,8.639401906539945,0.2643544675501239,-5.760206378253503,-3.328524666320085,-9.088731044573588,-0.1977251281446095,0.0,-0.1977251281446095,-7.391756968144787,-2.825550295362408,-10.21730726350719,0.4635793724415218
457,Derrick Jones Jr.,jonesde02,2022,RS,CHI,1903,899,-0.5687175044992223,0.1352077971221323,-0.43350970737709,1.48703808022211,1.631713354831414,3.118751435053524,-0.1635855772584954,0.4849730496795288,0.3213874724210333,1.40696640633722,1.40696640633722,0.0,-0.645874361668698,-0.0929212213990448,-0.7387955830677428,-0.1268017206598997
458,Herbert Jones,joneshe01,2022,PO,NOP,448,226,0.6556054543437646,2.582721016278372,3.238326470622137,-1.100114482820829,5.617731541225152,4.517617058404323,0.1888719916861901,3.417366097214975,3.606238088901165,0.758576906449517,0.0,0.758576906449517,1.683104093492859,3.599468842801241,5.2825729362941,0.3469514312857072
459,Herbert Jones,joneshe01,2022,RS,NOP,4808,2335,-1.90953225713321,2.482302731319521,0.5727704741863111,1.693039150684579,2.067412547985989,3.760451698670568,-1.277429590745099,2.557798519200237,1.280368928455138,4.814446329957191,4.814446329957191,0.0,-1.430884862803316,3.177896712553996,1.74701184975068,0.2707450962789115
460,Jemerrio Jones,jonesje01,2022,RS,LAL,32,15,1.943373522606193,-9.337301948968731,-7.39392842636254,-11.07714401740446,-9.67601417428076,-20.75315819168522,-0.5950645479090155,-9.900801419057686,-10.4958659669667,-0.0582268489222704,-0.0582268489222704,0.0,-1.402771639192263,-7.851683440343406,-9.254455079535669,-1.77515061891967
461,Kai Jones,joneska01,2022,RS,CHA,136,63,-6.300362392729117,-5.892597260249441,-12.19295965297856,-10.74201599389595,3.199568383166662,-7.542447610729292,-7.646241148991404,-4.344811953500354,-11.99105310249176,-0.300106046779095,-0.300106046779095,0.0,-6.184492310305086,-6.572970412550264,-12.75746272285535,1.035129895883951
462,Mason Jones,jonesma05,2022,RS,LAL,111,51,3.353465643442429,-7.507239892003096,-4.153774248560667,-5.768094812276438,11.79005110944163,6.021956297165197,1.684193391290139,-3.894094931624657,-2.209901540334518,0.0141377623446076,0.0141377623446076,0.0,-2.195161889447897,-4.062660322726146,-6.257822212174044,0.5998150234304439
463,Tre Jones,jonestr01,2022,RS,SAS,2453,1148,0.7330978327351423,2.517894421698741,3.250992254433883,-1.711200313416431,-1.034955651088649,-2.74615596450508,0.2716953303665733,1.932591223189079,2.204286553555653,2.871876000446842,2.871876000446842,0.0,-0.9786753180268988,1.327820817210619,0.3491454991837203,-1.03033735922653
464,Tyus Jones,jonesty01,2022,PO,MEM,433,202,1.471395807774443,-3.439737217152913,-1.96834140937847,-6.854035379910888,0.0834089429398167,-6.770626436971072,-0.1823226452776154,-2.957730619692411,-3.140053264970026,-0.0414387156638341,0.0,-0.0414387156638341,-0.2928879872594363,-3.180574743862153,-3.47346273112159,-0.0494233858682335
465,Tyus Jones,jonesty01,2022,RS,MEM,3257,1549,1.954689288752787,-0.9272017432319124,1.027487545520875,-0.4177826340316982,2.712839074704004,2.295056440672306,1.537247715158471,-0.2761637815096679,1.261083933648803,3.12553595981367,3.12553595981367,0.0,1.079692386325507,-0.3874584116710519,0.692233974654455,-1.401410814953061
